金水区,50100,中餐厅,四囍·冰城小馆锅包肉,政六街与纬五路交叉口向北100米路东,113.68495,34.772898,0371-65528115;17752551236,8：00——22：00
金水区,50100,中餐厅,一天一头牛·鲜牛肉火锅(天明路店),红专路与天明路交叉口西北角,113.655781,34.779791,0371-63939521;18848820856,8：00——22：00
金水区,50100,中餐厅,解家河南菜(金水路店),金水路与健康路交叉口东北角24号润华商务C座南,113.664609,34.764624,0371-67517555,8：00——22：00
金水区,50100,中餐厅,汕之味.潮州菜(英协路店),郑汴路138号14号楼1-2层5,113.718749,34.748626,17630011688;17734817222,8：00——22：00
金水区,50100,中餐厅,柘城垛子羊肉旗舰店(李柱美食),通泰路与宏图街交叉口向南90米路东,113.733564,34.751573,0371-88881728;15617612340,8：00——22：00
金水区,50100,中餐厅,肆月河豚·新淮扬(郑州东站店),创业路6号艾尚酒店西侧,113.765802,34.760786,0371-66221899;19943866568,8：00——22：00
金水区,50100,中餐厅,金元甲甲鱼馆(博颂路店),博颂路38号豫军长基花园2号楼1-2层106号商铺,113.641948,34.808762,13213004229;15938787688,8：00——22：00
金水区,50100,中餐厅,费大厨辣椒炒肉(郑州郑东万象城店),金水东路辅路与才高街交叉口东南200米郑州郑东万象城L6层,113.763361,34.766434,0371-53370703,8：00——22：00
金水区,50100,中餐厅,天堂鸟水煮鱼·烟火川菜(索凌路店),索凌路与信基路交叉口北50米路西8号,113.638742,34.816019,0371-60119555,8：00——22：00
金水区,50100,中餐厅,疆游记·丝路盛宴,福元路与建业路交叉口东南20米,113.722435,34.757364,15713873051,8：00——22：00
金水区,50100,中餐厅,仲和晓院(丰庆路店),丰庆路与文劳路交叉口,113.647589,34.805219,0371-65168868;15637183388,8：00——22：00
金水区,50100,中餐厅,苏园茗宴(郑州银泰inPARK店),郑州银泰inPARK东门西南60米,113.738853,34.812466,0371-63603666;15649856444,8：00——22：00
金水区,50100,中餐厅,兰舍小院味道,南阳路41号,113.647256,34.779534,0371-63220506,8：00——22：00
金水区,50100,中餐厅,双合园·海鲜水饺青岛菜(郑州经三路店),豫水大厦西门旁(省人民医院地铁站D口步行320米),113.692737,34.777994,15838340061;18539990085,8：00——22：00
金水区,50100,中餐厅,名人名家·浙菜(通泰路店),雄鹰商务西门旁,113.733328,34.762262,0371-60811111;19837102078,8：00——22：00
金水区,50100,中餐厅,杨掌柜辣椒炒肉(龙子湖店),平安大道与博学路交汇处局外太格茂购物中心6层2号,113.801544,34.793713,0371-55959191;17335591569,8：00——22：00
